,logistics,_id,area,weight,fee,time
349,高埗中通,75822744423244,广东,2.57,2.5,2021-11-01
350,高埗中通,75822744137938,广东,1.15,2.5,2021-11-01
351,高埗中通,75822963519987,广东,1.37,2.5,2021-11-01
352,高埗中通,75822743819377,广东,2.37,2.5,2021-11-01
353,高埗中通,75822852796435,广东,0.85,2.5,2021-11-01
354,高埗中通,75822744067088,广东,0.85,2.5,2021-11-01
355,高埗中通,75822743907495,广东,1.2,2.5,2021-11-01
356,高埗中通,75822744423193,广东,2.59,2.5,2021-11-01
357,高埗中通,75822744361909,广东,1.14,2.5,2021-11-01
358,高埗中通,75822743907786,广东,1.18,2.5,2021-11-01
359,高埗中通,75822744423841,福建,2.47,2.5,2021-11-01
360,高埗中通,75822743819380,广东,2.39,2.5,2021-11-01
361,高埗中通,75822852796410,广东,0.85,2.5,2021-11-01
362,高埗中通,75822852796456,广东,0.87,2.5,2021-11-01
363,高埗中通,75822852930458,广东,0.86,2.5,2021-11-01
364,高埗中通,75822744200196,广东,2.46,2.5,2021-11-01
365,高埗中通,75822744360984,广东,1.14,2.5,2021-11-01
366,高埗中通,75822853537120,广东,0.87,2.5,2021-11-01
367,高埗中通,75822852935092,广东,0.86,2.5,2021-11-01
368,高埗中通,75822852935077,广东,1.39,2.5,2021-11-01
369,高埗中通,75822852855751,广东,0.88,2.5,2021-11-01
370,高埗中通,75822852796157,广西,0.85,2.5,2021-11-01
371,高埗中通,75822743819402,广东,2.42,2.5,2021-11-01
372,高埗中通,75822853388453,广东,0.85,2.5,2021-11-01
373,高埗中通,75822852798453,广东,1.38,2.5,2021-11-01
374,高埗中通,75822853007439,广东,0.87,2.5,2021-11-01
375,高埗中通,75822853387146,广东,0.88,2.5,2021-11-01
376,高埗中通,75822743754754,广东,2.38,2.5,2021-11-01
377,高埗中通,75822852855780,广东,0.87,2.5,2021-11-01
378,高埗中通,75822853387577,广东,0.9,2.5,2021-11-01
379,高埗中通,75822853535816,广东,0.86,2.5,2021-11-01
380,高埗中通,75822852857861,广东,1.12,2.5,2021-11-01
381,高埗中通,75822853536098,广东,0.91,2.5,2021-11-01
382,高埗中通,75822963519974,广东,1.48,2.5,2021-11-01
383,高埗中通,75822744589176,广东,0.83,2.5,2021-11-01
384,高埗中通,75822744360971,广东,1.15,2.5,2021-11-01
385,高埗中通,75822853007201,广西,0.88,2.5,2021-11-01
386,高埗中通,75822852935036,广东,0.89,2.5,2021-11-01
387,高埗中通,75822853387125,广东,0.88,2.5,2021-11-01
388,高埗中通,75822853537132,广东,0.9,2.5,2021-11-01
389,高埗中通,75822853005278,广东,0.88,2.5,2021-11-01
390,高埗中通,75822743819392,广东,2.5,2.5,2021-11-01
391,高埗中通,75822852798438,广东,0.88,2.5,2021-11-01
392,高埗中通,75822853386011,广东,0.97,2.5,2021-11-01
393,高埗中通,75822853006499,广东,1.4,2.5,2021-11-01
394,高埗中通,75822852856470,广西,0.87,2.5,2021-11-01
395,高埗中通,75822743754979,广东,2.48,2.5,2021-11-01
396,高埗中通,75822963519456,福建,1.45,2.5,2021-11-01
397,高埗中通,75822744595039,福建,1.25,2.5,2021-11-01
398,高埗中通,75822853386009,广西,0.84,2.5,2021-11-01
399,高埗中通,75822853007191,广西,1.4,2.5,2021-11-01
400,高埗中通,75822853238586,广东,0.84,2.5,2021-11-01
401,高埗中通,75822853387602,广东,1.38,2.5,2021-11-01
402,高埗中通,75822852935023,广东,0.83,2.5,2021-11-01
403,高埗中通,75822743819428,广东,2.43,2.5,2021-11-01
404,高埗中通,75822852796131,广东,0.89,2.5,2021-11-01
405,高埗中通,75822852795766,广东,0.88,2.5,2021-11-01
406,高埗中通,75822852856482,广东,0.88,2.5,2021-11-01
407,高埗中通,75822852798716,广西,0.88,2.5,2021-11-01
408,高埗中通,75822853237982,广东,0.89,2.5,2021-11-01
409,高埗中通,75822743828221,福建,1.21,2.5,2021-11-01
410,高埗中通,75822853005416,广西,0.86,2.5,2021-11-01
411,高埗中通,75822853237286,广东,0.88,2.5,2021-11-01
412,高埗中通,75822744423231,广东,2.51,2.5,2021-11-01
413,高埗中通,75822852798729,广东,1.4,2.5,2021-11-01
414,高埗中通,75822853309309,广东,0.87,2.5,2021-11-01
415,高埗中通,75822853464248,广东,1.46,2.5,2021-11-01
416,高埗中通,75822853311562,广东,0.84,2.5,2021-11-01
417,高埗中通,75822853309286,广东,0.88,2.5,2021-11-01
418,高埗中通,75822743828155,福建,1.24,2.5,2021-11-01
419,高埗中通,75822743819415,福建,2.36,2.5,2021-11-01
420,高埗中通,75822853462033,广东,0.03,2.5,2021-11-01
421,高埗中通,75822852796650,广东,0.02,2.5,2021-11-01
422,高埗中通,75822852935080,广东,1.39,2.5,2021-11-01
423,高埗中通,75822852935115,广东,0.86,2.5,2021-11-01
424,高埗中通,75822853464276,广东,0.88,2.5,2021-11-01
425,高埗中通,75822852857874,广东,0.86,2.5,2021-11-01
426,高埗中通,75822853236759,广东,0.53,2.5,2021-11-01
427,高埗中通,75822853238565,广西,1.38,2.5,2021-11-01
428,高埗中通,75822853238578,广东,0.86,2.5,2021-11-01
429,高埗中通,75822853312536,广东,0.84,2.5,2021-11-01
430,高埗中通,75822852930300,广西,0.87,2.5,2021-11-01
431,高埗中通,75822852857846,广东,0.86,2.5,2021-11-01
432,高埗中通,75822744361965,福建,1.23,2.5,2021-11-01
433,高埗中通,75822853006509,广东,0.86,2.5,2021-11-01
434,高埗中通,75822853385998,广东,0.88,2.5,2021-11-01
